y_pred	y_true	y_cell	y_drug
0.8780720233917236	0.8464	ACH-000006	CRIZOTINIB
0.8473853468894958	0.669433	ACH-000006	GSK690693
0.8474584817886353	0.9007809999999999	ACH-000006	NVP-BEZ235
0.9500461220741272	0.977434	ACH-000006	PODOPHYLLOTOXIN
0.9523433446884155	0.979376	ACH-000006	SCH772984
0.9406881332397461	0.9500649999999999	ACH-000006	PICOLINICI-ACID
0.9137855768203735	0.758679	ACH-000006	DOCETAXEL
0.6689520478248596	0.622253	ACH-000006	ZSTK-474
0.7249088287353516	0.786729	ACH-000006	SORAFENIB
0.9209076762199402	0.8188310000000001	ACH-000006	CANERTINIB
0.5060408711433411	0.46576000000000006	ACH-000006	AZ960
0.9114149808883667	0.969292	ACH-000006	GSK591
0.8142539262771606	0.7444029999999999	ACH-000006	OBATOCLAX
0.6508073806762695	0.587823	ACH-000006	PFI-1
0.9232183694839478	0.8071189999999999	ACH-000006	TPCA-1
0.641557514667511	0.55118	ACH-000006	CP466722
0.5068982243537903	0.649373	ACH-000006	NILOTINIB
0.7319631576538086	0.633933	ACH-000006	(5Z)-7-OXOZEAENOL
0.950412392616272	0.943643	ACH-000006	SUNITINIB
0.6674231886863708	0.176396	ACH-000006	JW-7-24-1
0.9092727303504944	0.798329	ACH-000006	TOPOTECAN
0.8593723177909851	0.8560620000000001	ACH-000006	PONATINIB
0.9493465423583984	0.969943	ACH-000006	PFI-3
0.943937361240387	0.958657	ACH-000006	MIDOSTAURIN
0.9558179378509521	0.878677	ACH-000006	TENOVIN-6
0.9546709656715393	0.9711860000000001	ACH-000006	DAPORINAD
0.9449145793914795	0.930733	ACH-000006	VENOTOCLAX
0.9521366357803345	0.962793	ACH-000006	EHT-1864
0.8443887233734131	0.53361	ACH-000006	S-TRITYL-L-CYSTEINE
0.9659709930419922	0.932659	ACH-000006	BVD-523
0.9229888916015625	0.869133	ACH-000006	SN-38
0.6985858082771301	0.651664	ACH-000006	TIPIFARNIB
0.4466048777103424	0.42308	ACH-000006	CETUXIMAB
0.9536337852478027	0.923566	ACH-000006	TANESPIMYCIN
0.6975070834159851	0.047242	ACH-000006	ABT-737
0.9533976912498474	0.9079450000000001	ACH-000006	CYCLOPAMINE
0.747101902961731	0.8911	ACH-000006	TENIPOSIDE
0.9506435394287109	0.963533	ACH-000006	XAV-939
0.8863101601600647	0.70821	ACH-000006	AT-7519
0.9463943243026733	0.988167	ACH-000006	MPS-1-IN-1
0.8232178688049316	0.660181	ACH-000006	BMS-345541
0.9489699602127075	0.9602620000000001	ACH-000006	SB-525334
0.635337233543396	0.28020100000000003	ACH-000006	KOBE2602
0.677365243434906	0.602075	ACH-000006	CAP-232, TT-232, TLN-232
0.9470465779304504	0.981678	ACH-000006	ROSCOVITINE
0.4209009110927582	0.389405	ACH-000006	JNJ-38877605
0.6770086884498596	0.46540600000000004	ACH-000006	EX-527
0.9392828941345215	0.9598760000000001	ACH-000006	QL-XII-47
0.8249971866607666	0.518748	ACH-000006	TEMSIROLIMUS
0.5326277613639832	0.406048	ACH-000006	KRAS (G12C) INHIBITOR-12
0.951850414276123	0.975992	ACH-000006	TALAZOPARIB
0.8726847171783447	0.8067489999999999	ACH-000006	IRINOTECAN
0.9327219128608704	0.912041	ACH-000006	VORINOSTAT
0.944885790348053	0.9754510000000001	ACH-000006	SALUBRINAL
0.874447226524353	0.731089	ACH-000006	CYCLOPHOSPHAMIDE
0.9294989109039307	0.908597	ACH-000006	AR-42
0.9217458367347717	0.936582	ACH-000006	BI-2536
0.9518189430236816	0.975943	ACH-000006	AZD3759
0.353116512298584	0.677884	ACH-000006	FORETINIB
0.9544122219085693	0.979776	ACH-000006	SHIKONIN
0.935163140296936	0.983549	ACH-000006	I-BET-762
0.8619526028633118	0.725659	ACH-000006	BAM7
0.7888835668563843	0.725896	ACH-000006	PARTHENOLIDE
0.860427737236023	0.894592	ACH-000006	MASITINIB
0.8286506533622742	0.719978	ACH-000006	ETOPOSIDE
0.6794847249984741	0.39873800000000004	ACH-000006	PANOBINOSTAT
0.9406701922416687	0.9555879999999999	ACH-000006	SAVOLITINIB
0.5175437331199646	0.206621	ACH-000006	QS-11
0.9403733015060425	0.922449	ACH-000006	MOTESANIB
0.9438311457633972	0.976382	ACH-000006	TOZASERTIB
0.9002900719642639	0.8184939999999999	ACH-000006	TAK-715
0.9352547526359558	0.778057	ACH-000006	AZD8186
0.9100931882858276	0.9224	ACH-000006	ZIBOTENTAN
0.9019638895988464	0.788618	ACH-000006	DACTINOMYCIN
0.8955727815628052	0.8657819999999999	ACH-000006	UNC1215
0.44010940194129944	0.336323	ACH-000006	ARA-G
0.9219062328338623	0.898748	ACH-000006	GW-441756
0.9207537770271301	0.863032	ACH-000006	LCL-161
0.9055586457252502	0.9614940000000001	ACH-000006	GSK1059615
0.9558233618736267	0.9922129999999999	ACH-000006	GW-843682X
0.8207412362098694	0.861648	ACH-000006	PILARALISIB
0.808163046836853	0.78173	ACH-000006	QL-VIII-58
0.887965738773346	0.737892	ACH-000006	VNLG/124
