y_pred	y_true	y_cell	y_drug
0.8415124416351318	0.8464	ACH-000006	CRIZOTINIB
0.7750991582870483	0.669433	ACH-000006	GSK690693
0.7728211879730225	0.900781	ACH-000006	NVP-BEZ235
0.9820350408554077	0.977434	ACH-000006	PODOPHYLLOTOXIN
0.9558648467063904	0.979376	ACH-000006	SCH772984
0.9611039757728577	0.950065	ACH-000006	PICOLINICI-ACID
0.870090126991272	0.758679	ACH-000006	DOCETAXEL
0.5908114314079285	0.622253	ACH-000006	ZSTK-474
0.5983459949493408	0.786729	ACH-000006	SORAFENIB
0.9635555148124695	0.8188310000000001	ACH-000006	CANERTINIB
0.44106873869895935	0.46576	ACH-000006	AZ960
0.952817976474762	0.969292	ACH-000006	GSK591
0.6467768549919128	0.7444029999999999	ACH-000006	OBATOCLAX
0.5828688144683838	0.587823	ACH-000006	PFI-1
0.9388830661773682	0.8071189999999999	ACH-000006	TPCA-1
0.5510221123695374	0.55118	ACH-000006	CP466722
0.5024229884147644	0.649373	ACH-000006	NILOTINIB
0.677115797996521	0.633933	ACH-000006	(5Z)-7-OXOZEAENOL
0.9602925777435303	0.943643	ACH-000006	SUNITINIB
0.6536223292350769	0.176396	ACH-000006	JW-7-24-1
0.920042097568512	0.798329	ACH-000006	TOPOTECAN
0.8589360117912292	0.8560620000000001	ACH-000006	PONATINIB
0.9816058874130249	0.969943	ACH-000006	PFI-3
0.9604864120483398	0.958657	ACH-000006	MIDOSTAURIN
0.9440680742263794	0.878677	ACH-000006	TENOVIN-6
0.9680706858634949	0.971186	ACH-000006	DAPORINAD
0.7071589827537537	0.930733	ACH-000006	VENOTOCLAX
0.9645741581916809	0.962793	ACH-000006	EHT-1864
0.7790119647979736	0.53361	ACH-000006	S-TRITYL-L-CYSTEINE
0.9727950096130371	0.932659	ACH-000006	BVD-523
0.9595792889595032	0.869133	ACH-000006	SN-38
0.6800604462623596	0.651664	ACH-000006	TIPIFARNIB
0.3971928656101227	0.42308	ACH-000006	CETUXIMAB
0.9522697925567627	0.923566	ACH-000006	TANESPIMYCIN
0.6097161769866943	0.047242	ACH-000006	ABT-737
0.9614828824996948	0.907945	ACH-000006	CYCLOPAMINE
0.7622110843658447	0.8911	ACH-000006	TENIPOSIDE
0.9381948113441467	0.963533	ACH-000006	XAV-939
0.9176884889602661	0.70821	ACH-000006	AT-7519
0.9708603620529175	0.988167	ACH-000006	MPS-1-IN-1
0.7468374967575073	0.660181	ACH-000006	BMS-345541
0.9581636786460876	0.960262	ACH-000006	SB-525334
0.5416767597198486	0.280201	ACH-000006	KOBE2602
0.6692183613777161	0.602075	ACH-000006	CAP-232, TT-232, TLN-232
0.9785557389259338	0.981678	ACH-000006	ROSCOVITINE
0.4068823456764221	0.389405	ACH-000006	JNJ-38877605
0.5122007131576538	0.465406	ACH-000006	EX-527
0.9651532173156738	0.959876	ACH-000006	QL-XII-47
0.7791445851325989	0.518748	ACH-000006	TEMSIROLIMUS
0.4896910488605499	0.406048	ACH-000006	KRAS (G12C) INHIBITOR-12
0.974129319190979	0.975992	ACH-000006	TALAZOPARIB
0.8067922592163086	0.8067489999999999	ACH-000006	IRINOTECAN
0.9447452425956726	0.912041	ACH-000006	VORINOSTAT
0.9641473293304443	0.975451	ACH-000006	SALUBRINAL
0.7307745218276978	0.731089	ACH-000006	CYCLOPHOSPHAMIDE
0.9607313275337219	0.908597	ACH-000006	AR-42
0.9451866745948792	0.936582	ACH-000006	BI-2536
0.9691748023033142	0.975943	ACH-000006	AZD3759
0.39153116941452026	0.677884	ACH-000006	FORETINIB
0.9731569886207581	0.979776	ACH-000006	SHIKONIN
0.9441594481468201	0.983549	ACH-000006	I-BET-762
0.8579222559928894	0.725659	ACH-000006	BAM7
0.7571502327919006	0.725896	ACH-000006	PARTHENOLIDE
0.67268967628479	0.894592	ACH-000006	MASITINIB
0.8206249475479126	0.719978	ACH-000006	ETOPOSIDE
0.6604275107383728	0.398738	ACH-000006	PANOBINOSTAT
0.9646648168563843	0.955588	ACH-000006	SAVOLITINIB
0.3967820405960083	0.206621	ACH-000006	QS-11
0.9414322972297668	0.922449	ACH-000006	MOTESANIB
0.970876157283783	0.976382	ACH-000006	TOZASERTIB
0.9501863718032837	0.8184939999999999	ACH-000006	TAK-715
0.9433284401893616	0.778057	ACH-000006	AZD8186
0.8812107443809509	0.9224	ACH-000006	ZIBOTENTAN
0.9189161658287048	0.788618	ACH-000006	DACTINOMYCIN
0.8860632181167603	0.8657819999999999	ACH-000006	UNC1215
0.33191895484924316	0.336323	ACH-000006	ARA-G
0.9312675595283508	0.898748	ACH-000006	GW-441756
0.9314277768135071	0.863032	ACH-000006	LCL-161
0.9103537201881409	0.961494	ACH-000006	GSK1059615
0.9685658812522888	0.992213	ACH-000006	GW-843682X
0.8092929124832153	0.861648	ACH-000006	PILARALISIB
0.7369078397750854	0.78173	ACH-000006	QL-VIII-58
0.8115766644477844	0.737892	ACH-000006	VNLG/124
0.8592064380645752	0.680948	ACH-000006	NELARABINE
0.8794021606445312	0.880601	ACH-000006	BMS-536924
0.6420084238052368	0.7210449999999999	ACH-000006	SB-216763
0.9317061901092529	0.960529	ACH-000006	LEFLUNOMIDE
0.6488889455795288	0.7463609999999999	ACH-000006	ENTINOSTAT
0.9821887016296387	0.959237	ACH-000006	AT7867
0.5688661932945251	0.266177	ACH-000006	TASELISIB
0.9682582020759583	0.920214	ACH-000006	WEHI-539
0.9626039266586304	0.935634	ACH-000006	LJI308
0.9575899243354797	0.926596	ACH-000006	APABETALONE
0.9677454829216003	0.295254	ACH-000006	BLEOMYCIN
0.9449630975723267	0.936611	ACH-000006	BAY-61-3606
0.9656802415847778	0.960453	ACH-000006	GSK269962
0.7879231572151184	0.765594	ACH-000006	DMOG
0.957653820514679	0.89684	ACH-000006	C-75
0.8737399578094482	0.4792939999999999	ACH-000006	HG-5-113-01
0.8213143348693848	0.870064	ACH-000006	AS605240
0.8937795758247375	0.664805	ACH-000006	APITOLISIB
0.9240900278091431	0.975947	ACH-000006	YM-155
0.9644782543182373	0.984841	ACH-000006	OTX015
0.8237254619598389	0.6127060000000001	ACH-000006	JNK INHIBITOR VIII
0.3283407688140869	0.2194739999999999	ACH-000006	YM-201636
0.5819061398506165	0.542986	ACH-000006	IDELALISIB
0.8623746633529663	0.574685	ACH-000006	RIBOCICLIB
0.8930753469467163	0.726163	ACH-000006	APR-246
0.9647005796432495	0.978235	ACH-000006	TRAMETINIB
0.8780005574226379	0.811333	ACH-000006	ALVOCIDIB
0.69647616147995	0.861232	ACH-000006	MIRIN
0.5860990285873413	0.197393	ACH-000006	PI-103
0.7077506184577942	0.320411	ACH-000006	VOXTALISIB
0.5291761159896851	0.793313	ACH-000006	FR-180204
0.938060462474823	0.974113	ACH-000006	ETP-45835
0.819292426109314	0.8746790000000001	ACH-000006	TW-37
0.9363246560096741	0.919972	ACH-000006	FTI-277
0.7248094081878662	0.779612	ACH-000006	NVP-ADW742
0.6080766320228577	0.297701	ACH-000006	ENZASTAURIN
0.9585844874382019	0.980227	ACH-000006	NVP-TAE684
0.9068471193313599	0.964543	ACH-000006	FULVESTRANT
0.8581830263137817	0.8922209999999999	ACH-000006	WH-4-023
0.8742938041687012	0.790196	ACH-000006	AZD7762
0.9741566777229309	0.986823	ACH-000006	KIN001-244
0.9626395106315613	0.95315	ACH-000006	QL-X-138
0.8901188373565674	0.740995	ACH-000006	AFATINIB
0.8523067235946655	0.7477060000000001	ACH-000006	BICALUTAMIDE
0.7220130562782288	0.704203	ACH-000006	METAP2 INHIBITOR, A832234
0.5158492922782898	0.0567929999999999	ACH-000006	LINSITINIB
0.7002665996551514	0.647455	ACH-000006	VISMODEGIB
0.899621844291687	0.695995	ACH-000006	FTY-720
0.9209747314453125	0.964677	ACH-000006	5-FLUOROURACIL
0.9630044102668762	0.936944	ACH-000006	BELINOSTAT
0.706356942653656	0.616197	ACH-000006	PEVONEDISTAT
0.8729729652404785	0.748696	ACH-000006	P22077
0.30610042810440063	0.390396	ACH-000006	PAZOPANIB
0.9316846132278442	0.8692840000000001	ACH-000006	BUPARLISIB
0.7152367830276489	0.742058	ACH-000006	SELUMETINIB
0.97286057472229	0.971261	ACH-000006	OXALIPLATIN
0.9702183604240417	0.944716	ACH-000006	ALPELISIB
0.8734369277954102	0.741392	ACH-000006	TAMOXIFEN
0.36509963870048523	0.287898	ACH-000006	AT13148
0.43450164794921875	0.496063	ACH-000006	CAY10566
0.697138249874115	0.749282	ACH-000006	LIMK1 INHIBITOR BMS4
