y_pred	y_true	y_cell	y_drug
0.892722487449646	0.8464	ACH-000006	CRIZOTINIB
0.830779492855072	0.669433	ACH-000006	GSK690693
0.7787874937057495	0.900781	ACH-000006	NVP-BEZ235
0.9653195738792419	0.977434	ACH-000006	PODOPHYLLOTOXIN
0.9415045380592346	0.979376	ACH-000006	SCH772984
0.9303588271141052	0.950065	ACH-000006	PICOLINICI-ACID
0.809039294719696	0.758679	ACH-000006	DOCETAXEL
0.6507237553596497	0.622253	ACH-000006	ZSTK-474
0.6085709929466248	0.786729	ACH-000006	SORAFENIB
0.9407798051834106	0.8188310000000001	ACH-000006	CANERTINIB
0.44343602657318115	0.46576	ACH-000006	AZ960
0.8982034921646118	0.969292	ACH-000006	GSK591
0.7438502907752991	0.7444029999999999	ACH-000006	OBATOCLAX
0.5272592306137085	0.587823	ACH-000006	PFI-1
0.9217829704284668	0.8071189999999999	ACH-000006	TPCA-1
0.6787046194076538	0.55118	ACH-000006	CP466722
0.608591616153717	0.649373	ACH-000006	NILOTINIB
0.7858243584632874	0.633933	ACH-000006	(5Z)-7-OXOZEAENOL
0.958661675453186	0.943643	ACH-000006	SUNITINIB
0.6199193000793457	0.176396	ACH-000006	JW-7-24-1
0.9023886322975159	0.798329	ACH-000006	TOPOTECAN
0.8264068365097046	0.8560620000000001	ACH-000006	PONATINIB
0.9576665163040161	0.969943	ACH-000006	PFI-3
0.9594209790229797	0.958657	ACH-000006	MIDOSTAURIN
0.9437060952186584	0.878677	ACH-000006	TENOVIN-6
0.9633873701095581	0.971186	ACH-000006	DAPORINAD
0.7806372046470642	0.930733	ACH-000006	VENOTOCLAX
0.9585757255554199	0.962793	ACH-000006	EHT-1864
0.8180296421051025	0.53361	ACH-000006	S-TRITYL-L-CYSTEINE
0.951927661895752	0.932659	ACH-000006	BVD-523
0.9226541519165039	0.869133	ACH-000006	SN-38
0.6510887145996094	0.651664	ACH-000006	TIPIFARNIB
0.41954368352890015	0.42308	ACH-000006	CETUXIMAB
0.963179886341095	0.923566	ACH-000006	TANESPIMYCIN
0.6572781205177307	0.047242	ACH-000006	ABT-737
0.9497077465057373	0.907945	ACH-000006	CYCLOPAMINE
0.7791004776954651	0.8911	ACH-000006	TENIPOSIDE
0.9508506655693054	0.963533	ACH-000006	XAV-939
0.9024115204811096	0.70821	ACH-000006	AT-7519
0.9646663069725037	0.988167	ACH-000006	MPS-1-IN-1
0.7823123335838318	0.660181	ACH-000006	BMS-345541
0.9145974516868591	0.960262	ACH-000006	SB-525334
0.496351420879364	0.280201	ACH-000006	KOBE2602
0.6706196069717407	0.602075	ACH-000006	CAP-232, TT-232, TLN-232
0.9721876382827759	0.981678	ACH-000006	ROSCOVITINE
0.37813061475753784	0.389405	ACH-000006	JNJ-38877605
0.6420394778251648	0.465406	ACH-000006	EX-527
0.947555422782898	0.959876	ACH-000006	QL-XII-47
0.813349187374115	0.518748	ACH-000006	TEMSIROLIMUS
0.5422697067260742	0.406048	ACH-000006	KRAS (G12C) INHIBITOR-12
