y_pred	y_true	y_cell	y_drug
0.870670735836029	0.8464	ACH-000006	CRIZOTINIB
0.8437854051589966	0.669433	ACH-000006	GSK690693
0.8073269724845886	0.900781	ACH-000006	NVP-BEZ235
0.9672114253044128	0.977434	ACH-000006	PODOPHYLLOTOXIN
0.948769211769104	0.979376	ACH-000006	SCH772984
0.9650284051895142	0.950065	ACH-000006	PICOLINICI-ACID
0.869259774684906	0.758679	ACH-000006	DOCETAXEL
0.6027193665504456	0.622253	ACH-000006	ZSTK-474
0.6809788346290588	0.786729	ACH-000006	SORAFENIB
0.9644818305969238	0.8188310000000001	ACH-000006	CANERTINIB
0.36478257179260254	0.46576	ACH-000006	AZ960
0.9155516624450684	0.969292	ACH-000006	GSK591
0.8115941286087036	0.7444029999999999	ACH-000006	OBATOCLAX
0.4724281132221222	0.587823	ACH-000006	PFI-1
0.9359361529350281	0.8071189999999999	ACH-000006	TPCA-1
0.6628885865211487	0.55118	ACH-000006	CP466722
0.4924202561378479	0.649373	ACH-000006	NILOTINIB
0.7303754091262817	0.633933	ACH-000006	(5Z)-7-OXOZEAENOL
0.9698777794837952	0.943643	ACH-000006	SUNITINIB
0.5867820978164673	0.176396	ACH-000006	JW-7-24-1
0.9302841424942017	0.798329	ACH-000006	TOPOTECAN
0.8369238972663879	0.8560620000000001	ACH-000006	PONATINIB
0.9730077385902405	0.969943	ACH-000006	PFI-3
0.9525146484375	0.958657	ACH-000006	MIDOSTAURIN
0.9560157656669617	0.878677	ACH-000006	TENOVIN-6
0.9704204797744751	0.971186	ACH-000006	DAPORINAD
0.7670875191688538	0.930733	ACH-000006	VENOTOCLAX
0.9545806050300598	0.962793	ACH-000006	EHT-1864
0.7876470685005188	0.53361	ACH-000006	S-TRITYL-L-CYSTEINE
0.9598501324653625	0.932659	ACH-000006	BVD-523
0.9367559552192688	0.869133	ACH-000006	SN-38
0.582038164138794	0.651664	ACH-000006	TIPIFARNIB
0.45388638973236084	0.42308	ACH-000006	CETUXIMAB
0.9629481434822083	0.923566	ACH-000006	TANESPIMYCIN
0.6264730095863342	0.047242	ACH-000006	ABT-737
0.9557245373725891	0.907945	ACH-000006	CYCLOPAMINE
0.7653400301933289	0.8911	ACH-000006	TENIPOSIDE
0.9550090432167053	0.963533	ACH-000006	XAV-939
0.8750228881835938	0.70821	ACH-000006	AT-7519
0.9649905562400818	0.988167	ACH-000006	MPS-1-IN-1
0.7708443999290466	0.660181	ACH-000006	BMS-345541
0.9295840859413147	0.960262	ACH-000006	SB-525334
0.5467174649238586	0.280201	ACH-000006	KOBE2602
0.6394256949424744	0.602075	ACH-000006	CAP-232, TT-232, TLN-232
0.9642125368118286	0.981678	ACH-000006	ROSCOVITINE
0.31941336393356323	0.389405	ACH-000006	JNJ-38877605
0.650515615940094	0.465406	ACH-000006	EX-527
0.9561848640441895	0.959876	ACH-000006	QL-XII-47
0.7967627048492432	0.518748	ACH-000006	TEMSIROLIMUS
0.5623440742492676	0.406048	ACH-000006	KRAS (G12C) INHIBITOR-12
0.9704758524894714	0.975992	ACH-000006	TALAZOPARIB
0.7958101630210876	0.8067489999999999	ACH-000006	IRINOTECAN
0.9447599053382874	0.912041	ACH-000006	VORINOSTAT
0.9537736773490906	0.975451	ACH-000006	SALUBRINAL
0.8405316472053528	0.731089	ACH-000006	CYCLOPHOSPHAMIDE
0.9488322138786316	0.908597	ACH-000006	AR-42
0.9342923164367676	0.936582	ACH-000006	BI-2536
0.9583832621574402	0.975943	ACH-000006	AZD3759
0.42087534070014954	0.677884	ACH-000006	FORETINIB
0.9690982103347778	0.979776	ACH-000006	SHIKONIN
0.9333782196044922	0.983549	ACH-000006	I-BET-762
0.8604212403297424	0.725659	ACH-000006	BAM7
0.7720259428024292	0.725896	ACH-000006	PARTHENOLIDE
0.7973562479019165	0.894592	ACH-000006	MASITINIB
0.7913432121276855	0.719978	ACH-000006	ETOPOSIDE
0.6455811858177185	0.398738	ACH-000006	PANOBINOSTAT
0.9502319693565369	0.955588	ACH-000006	SAVOLITINIB
0.519242525100708	0.206621	ACH-000006	QS-11
0.9533371925354004	0.922449	ACH-000006	MOTESANIB
