y_pred	y_true	y_cell	y_drug
0.8883904814720154	0.8464	ACH-000006	CRIZOTINIB
0.8295972347259521	0.669433	ACH-000006	GSK690693
0.841106116771698	0.9007809999999999	ACH-000006	NVP-BEZ235
0.9717018008232117	0.977434	ACH-000006	PODOPHYLLOTOXIN
0.9508651494979858	0.979376	ACH-000006	SCH772984
0.9623786211013794	0.9500649999999999	ACH-000006	PICOLINICI-ACID
0.9038413763046265	0.758679	ACH-000006	DOCETAXEL
0.6732358336448669	0.622253	ACH-000006	ZSTK-474
0.7573831081390381	0.786729	ACH-000006	SORAFENIB
0.9661685824394226	0.8188310000000001	ACH-000006	CANERTINIB
0.47419506311416626	0.46576000000000006	ACH-000006	AZ960
0.9488698840141296	0.969292	ACH-000006	GSK591
0.8326615691184998	0.7444029999999999	ACH-000006	OBATOCLAX
0.592826783657074	0.587823	ACH-000006	PFI-1
0.9457104206085205	0.8071189999999999	ACH-000006	TPCA-1
0.691042423248291	0.55118	ACH-000006	CP466722
0.5624286532402039	0.649373	ACH-000006	NILOTINIB
0.7437660694122314	0.633933	ACH-000006	(5Z)-7-OXOZEAENOL
0.9667750000953674	0.943643	ACH-000006	SUNITINIB
0.6558854579925537	0.176396	ACH-000006	JW-7-24-1
0.9329485893249512	0.798329	ACH-000006	TOPOTECAN
0.8639354109764099	0.8560620000000001	ACH-000006	PONATINIB
0.9754283428192139	0.969943	ACH-000006	PFI-3
0.9630104303359985	0.958657	ACH-000006	MIDOSTAURIN
0.9619734883308411	0.878677	ACH-000006	TENOVIN-6
0.9648028016090393	0.9711860000000001	ACH-000006	DAPORINAD
0.7370359897613525	0.930733	ACH-000006	VENOTOCLAX
0.9728886485099792	0.962793	ACH-000006	EHT-1864
0.837796151638031	0.53361	ACH-000006	S-TRITYL-L-CYSTEINE
0.970878005027771	0.932659	ACH-000006	BVD-523
0.9537434577941895	0.869133	ACH-000006	SN-38
0.6719350218772888	0.651664	ACH-000006	TIPIFARNIB
0.5852475762367249	0.42308	ACH-000006	CETUXIMAB
0.9710478186607361	0.923566	ACH-000006	TANESPIMYCIN
0.6777494549751282	0.047242	ACH-000006	ABT-737
