y_pred	y_true	y_cell	y_drug
0.8635348081588745	0.8464	ACH-000006	CRIZOTINIB
0.838359534740448	0.669433	ACH-000006	GSK690693
0.8790966272354126	0.9007809999999999	ACH-000006	NVP-BEZ235
0.9586381912231445	0.977434	ACH-000006	PODOPHYLLOTOXIN
0.9435399174690247	0.979376	ACH-000006	SCH772984
0.9508054852485657	0.9500649999999999	ACH-000006	PICOLINICI-ACID
0.815805196762085	0.758679	ACH-000006	DOCETAXEL
0.7224656343460083	0.622253	ACH-000006	ZSTK-474
0.7895397543907166	0.786729	ACH-000006	SORAFENIB
0.9361289739608765	0.8188310000000001	ACH-000006	CANERTINIB
0.5265376567840576	0.46576000000000006	ACH-000006	AZ960
0.9262664914131165	0.969292	ACH-000006	GSK591
0.7784762382507324	0.7444029999999999	ACH-000006	OBATOCLAX
0.6623660922050476	0.587823	ACH-000006	PFI-1
0.9287188053131104	0.8071189999999999	ACH-000006	TPCA-1
0.6423701047897339	0.55118	ACH-000006	CP466722
0.678370475769043	0.649373	ACH-000006	NILOTINIB
0.7772335410118103	0.633933	ACH-000006	(5Z)-7-OXOZEAENOL
0.9683527946472168	0.943643	ACH-000006	SUNITINIB
0.7101016044616699	0.176396	ACH-000006	JW-7-24-1
0.8951752185821533	0.798329	ACH-000006	TOPOTECAN
0.8579807281494141	0.8560620000000001	ACH-000006	PONATINIB
0.964718222618103	0.969943	ACH-000006	PFI-3
0.9364495873451233	0.958657	ACH-000006	MIDOSTAURIN
0.9335705041885376	0.878677	ACH-000006	TENOVIN-6
0.9468368887901306	0.9711860000000001	ACH-000006	DAPORINAD
0.9381268620491028	0.930733	ACH-000006	VENOTOCLAX
0.9603100419044495	0.962793	ACH-000006	EHT-1864
0.8788507580757141	0.53361	ACH-000006	S-TRITYL-L-CYSTEINE
0.9750626087188721	0.932659	ACH-000006	BVD-523
0.9382137060165405	0.869133	ACH-000006	SN-38
0.7404324412345886	0.651664	ACH-000006	TIPIFARNIB
0.5323600769042969	0.42308	ACH-000006	CETUXIMAB
0.9412755966186523	0.923566	ACH-000006	TANESPIMYCIN
0.662875771522522	0.047242	ACH-000006	ABT-737
0.9213014245033264	0.9079450000000001	ACH-000006	CYCLOPAMINE
0.7820608615875244	0.8911	ACH-000006	TENIPOSIDE
0.9506661891937256	0.963533	ACH-000006	XAV-939
0.9041873812675476	0.70821	ACH-000006	AT-7519
0.9557356238365173	0.988167	ACH-000006	MPS-1-IN-1
0.7849016189575195	0.660181	ACH-000006	BMS-345541
0.951475977897644	0.9602620000000001	ACH-000006	SB-525334
0.6630859375	0.28020100000000003	ACH-000006	KOBE2602
0.713295578956604	0.602075	ACH-000006	CAP-232, TT-232, TLN-232
0.9425605535507202	0.981678	ACH-000006	ROSCOVITINE
0.46109911799430847	0.389405	ACH-000006	JNJ-38877605
0.76539546251297	0.46540600000000004	ACH-000006	EX-527
0.9523612260818481	0.9598760000000001	ACH-000006	QL-XII-47
