y_pred	y_true	y_cell	y_drug
0.8894403576850891	0.8464	ACH-000006	CRIZOTINIB
0.8571428656578064	0.669433	ACH-000006	GSK690693
0.8639576435089111	0.9007809999999999	ACH-000006	NVP-BEZ235
0.967384934425354	0.977434	ACH-000006	PODOPHYLLOTOXIN
0.9605507850646973	0.979376	ACH-000006	SCH772984
0.9679503440856934	0.9500649999999999	ACH-000006	PICOLINICI-ACID
0.9030776619911194	0.758679	ACH-000006	DOCETAXEL
0.6566243171691895	0.622253	ACH-000006	ZSTK-474
0.8326982259750366	0.786729	ACH-000006	SORAFENIB
0.9477419853210449	0.8188310000000001	ACH-000006	CANERTINIB
0.49237382411956787	0.46576000000000006	ACH-000006	AZ960
0.9391415119171143	0.969292	ACH-000006	GSK591
0.8513411283493042	0.7444029999999999	ACH-000006	OBATOCLAX
0.601084291934967	0.587823	ACH-000006	PFI-1
0.9495335817337036	0.8071189999999999	ACH-000006	TPCA-1
0.71736079454422	0.55118	ACH-000006	CP466722
0.6045313477516174	0.649373	ACH-000006	NILOTINIB
0.7898797988891602	0.633933	ACH-000006	(5Z)-7-OXOZEAENOL
0.9731337428092957	0.943643	ACH-000006	SUNITINIB
0.6648892164230347	0.176396	ACH-000006	JW-7-24-1
0.9412287473678589	0.798329	ACH-000006	TOPOTECAN
0.8763568997383118	0.8560620000000001	ACH-000006	PONATINIB
0.9720314145088196	0.969943	ACH-000006	PFI-3
0.9405341148376465	0.958657	ACH-000006	MIDOSTAURIN
0.9590953588485718	0.878677	ACH-000006	TENOVIN-6
0.9599788188934326	0.9711860000000001	ACH-000006	DAPORINAD
0.9510499835014343	0.930733	ACH-000006	VENOTOCLAX
0.9582809805870056	0.962793	ACH-000006	EHT-1864
0.8433443307876587	0.53361	ACH-000006	S-TRITYL-L-CYSTEINE
0.9810853004455566	0.932659	ACH-000006	BVD-523
0.9511769413948059	0.869133	ACH-000006	SN-38
0.6694676876068115	0.651664	ACH-000006	TIPIFARNIB
0.43953782320022583	0.42308	ACH-000006	CETUXIMAB
0.957880973815918	0.923566	ACH-000006	TANESPIMYCIN
0.7183063626289368	0.047242	ACH-000006	ABT-737
0.948451578617096	0.9079450000000001	ACH-000006	CYCLOPAMINE
0.7868134379386902	0.8911	ACH-000006	TENIPOSIDE
0.9590949416160583	0.963533	ACH-000006	XAV-939
0.9172176122665405	0.70821	ACH-000006	AT-7519
0.9607824087142944	0.988167	ACH-000006	MPS-1-IN-1
0.7852224707603455	0.660181	ACH-000006	BMS-345541
0.9563612341880798	0.9602620000000001	ACH-000006	SB-525334
0.5906218886375427	0.28020100000000003	ACH-000006	KOBE2602
0.7176686525344849	0.602075	ACH-000006	CAP-232, TT-232, TLN-232
0.9569360613822937	0.981678	ACH-000006	ROSCOVITINE
0.44565266370773315	0.389405	ACH-000006	JNJ-38877605
0.8083313703536987	0.46540600000000004	ACH-000006	EX-527
0.9609778523445129	0.9598760000000001	ACH-000006	QL-XII-47
0.8586156964302063	0.518748	ACH-000006	TEMSIROLIMUS
