y_pred	y_true	y_cell	y_drug
0.8532118797302246	0.8464	ACH-000006	CRIZOTINIB
0.8070011734962463	0.669433	ACH-000006	GSK690693
0.8364694714546204	0.900781	ACH-000006	NVP-BEZ235
0.9749374985694885	0.977434	ACH-000006	PODOPHYLLOTOXIN
0.9440230131149292	0.979376	ACH-000006	SCH772984
0.9715816974639893	0.950065	ACH-000006	PICOLINICI-ACID
0.8043309450149536	0.758679	ACH-000006	DOCETAXEL
0.66476970911026	0.622253	ACH-000006	ZSTK-474
0.6339249610900879	0.786729	ACH-000006	SORAFENIB
0.9388444423675537	0.8188310000000001	ACH-000006	CANERTINIB
0.42127475142478943	0.46576	ACH-000006	AZ960
0.8937476277351379	0.969292	ACH-000006	GSK591
0.745215654373169	0.7444029999999999	ACH-000006	OBATOCLAX
0.5717030167579651	0.587823	ACH-000006	PFI-1
0.935191810131073	0.8071189999999999	ACH-000006	TPCA-1
0.7098119258880615	0.55118	ACH-000006	CP466722
0.4980506896972656	0.649373	ACH-000006	NILOTINIB
0.7641447186470032	0.633933	ACH-000006	(5Z)-7-OXOZEAENOL
0.9668278694152832	0.943643	ACH-000006	SUNITINIB
0.6424805521965027	0.176396	ACH-000006	JW-7-24-1
0.9138358235359192	0.798329	ACH-000006	TOPOTECAN
0.8552418947219849	0.8560620000000001	ACH-000006	PONATINIB
0.9770156145095825	0.969943	ACH-000006	PFI-3
0.956616222858429	0.958657	ACH-000006	MIDOSTAURIN
0.95029217004776	0.878677	ACH-000006	TENOVIN-6
0.9716639518737793	0.971186	ACH-000006	DAPORINAD
0.7956488728523254	0.930733	ACH-000006	VENOTOCLAX
0.9650533199310303	0.962793	ACH-000006	EHT-1864
0.8346713185310364	0.53361	ACH-000006	S-TRITYL-L-CYSTEINE
0.9607391953468323	0.932659	ACH-000006	BVD-523
0.9407994747161865	0.869133	ACH-000006	SN-38
0.666864275932312	0.651664	ACH-000006	TIPIFARNIB
0.3748012185096741	0.42308	ACH-000006	CETUXIMAB
0.9643900394439697	0.923566	ACH-000006	TANESPIMYCIN
0.6807136535644531	0.047242	ACH-000006	ABT-737
0.959287166595459	0.907945	ACH-000006	CYCLOPAMINE
0.7824727892875671	0.8911	ACH-000006	TENIPOSIDE
0.9684506058692932	0.963533	ACH-000006	XAV-939
0.9013599753379822	0.70821	ACH-000006	AT-7519
0.9745789766311646	0.988167	ACH-000006	MPS-1-IN-1
0.7939170002937317	0.660181	ACH-000006	BMS-345541
0.9292202591896057	0.960262	ACH-000006	SB-525334
0.492339164018631	0.280201	ACH-000006	KOBE2602
0.684868574142456	0.602075	ACH-000006	CAP-232, TT-232, TLN-232
0.976144552230835	0.981678	ACH-000006	ROSCOVITINE
0.37853556871414185	0.389405	ACH-000006	JNJ-38877605
0.6250777840614319	0.465406	ACH-000006	EX-527
0.9627931118011475	0.959876	ACH-000006	QL-XII-47
0.8143284916877747	0.518748	ACH-000006	TEMSIROLIMUS
0.547106921672821	0.406048	ACH-000006	KRAS (G12C) INHIBITOR-12
0.9773365259170532	0.975992	ACH-000006	TALAZOPARIB
0.8451513648033142	0.8067489999999999	ACH-000006	IRINOTECAN
0.9477112293243408	0.912041	ACH-000006	VORINOSTAT
0.9544214606285095	0.975451	ACH-000006	SALUBRINAL
0.7751777768135071	0.731089	ACH-000006	CYCLOPHOSPHAMIDE
0.9453549981117249	0.908597	ACH-000006	AR-42
0.9146910309791565	0.936582	ACH-000006	BI-2536
0.9603769183158875	0.975943	ACH-000006	AZD3759
0.3666903078556061	0.677884	ACH-000006	FORETINIB
0.9622450470924377	0.979776	ACH-000006	SHIKONIN
0.9391130208969116	0.983549	ACH-000006	I-BET-762
0.864098072052002	0.725659	ACH-000006	BAM7
0.8043238520622253	0.725896	ACH-000006	PARTHENOLIDE
0.7779478430747986	0.894592	ACH-000006	MASITINIB
0.8233082294464111	0.719978	ACH-000006	ETOPOSIDE
0.7146039009094238	0.398738	ACH-000006	PANOBINOSTAT
0.9589635133743286	0.955588	ACH-000006	SAVOLITINIB
0.4817706048488617	0.206621	ACH-000006	QS-11
0.9445340633392334	0.922449	ACH-000006	MOTESANIB
0.9715933203697205	0.976382	ACH-000006	TOZASERTIB
0.9112026691436768	0.8184939999999999	ACH-000006	TAK-715
0.9383060336112976	0.778057	ACH-000006	AZD8186
0.9277112483978271	0.9224	ACH-000006	ZIBOTENTAN
0.8895248770713806	0.788618	ACH-000006	DACTINOMYCIN
0.8749907612800598	0.8657819999999999	ACH-000006	UNC1215
0.3502947986125946	0.336323	ACH-000006	ARA-G
0.9338164329528809	0.898748	ACH-000006	GW-441756
0.9084731936454773	0.863032	ACH-000006	LCL-161
0.8940403461456299	0.961494	ACH-000006	GSK1059615
0.9738144278526306	0.992213	ACH-000006	GW-843682X
0.812647819519043	0.861648	ACH-000006	PILARALISIB
0.8512027859687805	0.78173	ACH-000006	QL-VIII-58
0.8736062049865723	0.737892	ACH-000006	VNLG/124
0.9037988185882568	0.680948	ACH-000006	NELARABINE
0.8861459493637085	0.880601	ACH-000006	BMS-536924
0.7519043684005737	0.7210449999999999	ACH-000006	SB-216763
0.9509751796722412	0.960529	ACH-000006	LEFLUNOMIDE
0.6930655837059021	0.7463609999999999	ACH-000006	ENTINOSTAT
0.9679802656173706	0.959237	ACH-000006	AT7867
0.6593375205993652	0.266177	ACH-000006	TASELISIB
