y_pred	y_true	y_cell	y_drug
0.8814249634742737	0.8464	ACH-000006	CRIZOTINIB
0.8599019646644592	0.669433	ACH-000006	GSK690693
0.8636592030525208	0.9007809999999999	ACH-000006	NVP-BEZ235
0.9656900763511658	0.977434	ACH-000006	PODOPHYLLOTOXIN
0.9403389692306519	0.979376	ACH-000006	SCH772984
0.9543108344078064	0.9500649999999999	ACH-000006	PICOLINICI-ACID
0.9277074933052063	0.758679	ACH-000006	DOCETAXEL
0.7082169055938721	0.622253	ACH-000006	ZSTK-474
0.7961806654930115	0.786729	ACH-000006	SORAFENIB
0.9397227168083191	0.8188310000000001	ACH-000006	CANERTINIB
0.5612041354179382	0.46576000000000006	ACH-000006	AZ960
0.9226065874099731	0.969292	ACH-000006	GSK591
0.8643385171890259	0.7444029999999999	ACH-000006	OBATOCLAX
0.6456550359725952	0.587823	ACH-000006	PFI-1
0.92908775806427	0.8071189999999999	ACH-000006	TPCA-1
0.7644750475883484	0.55118	ACH-000006	CP466722
0.6715683937072754	0.649373	ACH-000006	NILOTINIB
0.783585786819458	0.633933	ACH-000006	(5Z)-7-OXOZEAENOL
0.9537249207496643	0.943643	ACH-000006	SUNITINIB
0.6694947481155396	0.176396	ACH-000006	JW-7-24-1
0.9406326413154602	0.798329	ACH-000006	TOPOTECAN
0.8479872941970825	0.8560620000000001	ACH-000006	PONATINIB
0.9545000791549683	0.969943	ACH-000006	PFI-3
0.9649457335472107	0.958657	ACH-000006	MIDOSTAURIN
0.9428318738937378	0.878677	ACH-000006	TENOVIN-6
0.9552878737449646	0.9711860000000001	ACH-000006	DAPORINAD
0.79334557056427	0.930733	ACH-000006	VENOTOCLAX
0.9479690790176392	0.962793	ACH-000006	EHT-1864
0.8204566836357117	0.53361	ACH-000006	S-TRITYL-L-CYSTEINE
0.9598327875137329	0.932659	ACH-000006	BVD-523
0.9470905661582947	0.869133	ACH-000006	SN-38
0.7000289559364319	0.651664	ACH-000006	TIPIFARNIB
