y_pred	y_true	y_cell	y_drug
0.8214759230613708	0.8464	ACH-000006	CRIZOTINIB
0.8335185050964355	0.669433	ACH-000006	GSK690693
0.8119534254074097	0.9007809999999999	ACH-000006	NVP-BEZ235
0.9638312458992004	0.977434	ACH-000006	PODOPHYLLOTOXIN
0.9495479464530945	0.979376	ACH-000006	SCH772984
0.9563482403755188	0.9500649999999999	ACH-000006	PICOLINICI-ACID
0.9000223875045776	0.758679	ACH-000006	DOCETAXEL
0.670406699180603	0.622253	ACH-000006	ZSTK-474
0.6849566698074341	0.786729	ACH-000006	SORAFENIB
0.9508564472198486	0.8188310000000001	ACH-000006	CANERTINIB
0.4840931296348572	0.46576000000000006	ACH-000006	AZ960
0.9191966652870178	0.969292	ACH-000006	GSK591
0.7722620368003845	0.7444029999999999	ACH-000006	OBATOCLAX
0.6242924928665161	0.587823	ACH-000006	PFI-1
0.9389586448669434	0.8071189999999999	ACH-000006	TPCA-1
0.6579819917678833	0.55118	ACH-000006	CP466722
0.6041083335876465	0.649373	ACH-000006	NILOTINIB
0.753294825553894	0.633933	ACH-000006	(5Z)-7-OXOZEAENOL
0.959086537361145	0.943643	ACH-000006	SUNITINIB
0.7271333932876587	0.176396	ACH-000006	JW-7-24-1
0.910723865032196	0.798329	ACH-000006	TOPOTECAN
0.8461369872093201	0.8560620000000001	ACH-000006	PONATINIB
0.9661382436752319	0.969943	ACH-000006	PFI-3
0.9518768191337585	0.958657	ACH-000006	MIDOSTAURIN
0.950482189655304	0.878677	ACH-000006	TENOVIN-6
0.9583137631416321	0.9711860000000001	ACH-000006	DAPORINAD
0.7805594205856323	0.930733	ACH-000006	VENOTOCLAX
0.9609412550926208	0.962793	ACH-000006	EHT-1864
0.8515191674232483	0.53361	ACH-000006	S-TRITYL-L-CYSTEINE
0.9572508335113525	0.932659	ACH-000006	BVD-523
0.951630175113678	0.869133	ACH-000006	SN-38
0.7461148500442505	0.651664	ACH-000006	TIPIFARNIB
0.5123819708824158	0.42308	ACH-000006	CETUXIMAB
0.9538067579269409	0.923566	ACH-000006	TANESPIMYCIN
0.6782047748565674	0.047242	ACH-000006	ABT-737
0.9495698809623718	0.9079450000000001	ACH-000006	CYCLOPAMINE
0.7696257829666138	0.8911	ACH-000006	TENIPOSIDE
0.9538966417312622	0.963533	ACH-000006	XAV-939
0.8710514307022095	0.70821	ACH-000006	AT-7519
0.964318573474884	0.988167	ACH-000006	MPS-1-IN-1
0.7965804934501648	0.660181	ACH-000006	BMS-345541
0.9375967383384705	0.9602620000000001	ACH-000006	SB-525334
0.6062447428703308	0.28020100000000003	ACH-000006	KOBE2602
0.6994411945343018	0.602075	ACH-000006	CAP-232, TT-232, TLN-232
0.9491615891456604	0.981678	ACH-000006	ROSCOVITINE
0.4848175048828125	0.389405	ACH-000006	JNJ-38877605
0.714171826839447	0.46540600000000004	ACH-000006	EX-527
0.9574315547943115	0.9598760000000001	ACH-000006	QL-XII-47
0.8130168318748474	0.518748	ACH-000006	TEMSIROLIMUS
0.5715621709823608	0.406048	ACH-000006	KRAS (G12C) INHIBITOR-12
0.9599637985229492	0.975992	ACH-000006	TALAZOPARIB
0.8742453455924988	0.8067489999999999	ACH-000006	IRINOTECAN
0.9472839832305908	0.912041	ACH-000006	VORINOSTAT
0.9522623419761658	0.9754510000000001	ACH-000006	SALUBRINAL
0.8273183107376099	0.731089	ACH-000006	CYCLOPHOSPHAMIDE
0.9409468770027161	0.908597	ACH-000006	AR-42
0.9184894561767578	0.936582	ACH-000006	BI-2536
0.9532243609428406	0.975943	ACH-000006	AZD3759
0.4647494852542877	0.677884	ACH-000006	FORETINIB
0.9533112049102783	0.979776	ACH-000006	SHIKONIN
0.9392912983894348	0.983549	ACH-000006	I-BET-762
0.8366007208824158	0.725659	ACH-000006	BAM7
0.792107343673706	0.725896	ACH-000006	PARTHENOLIDE
0.7922970652580261	0.894592	ACH-000006	MASITINIB
0.8116118311882019	0.719978	ACH-000006	ETOPOSIDE
0.7776094079017639	0.39873800000000004	ACH-000006	PANOBINOSTAT
0.9517778754234314	0.9555879999999999	ACH-000006	SAVOLITINIB
0.5351914763450623	0.206621	ACH-000006	QS-11
0.9354718923568726	0.922449	ACH-000006	MOTESANIB
0.9575691819190979	0.976382	ACH-000006	TOZASERTIB
0.9135738611221313	0.8184939999999999	ACH-000006	TAK-715
0.9396304488182068	0.778057	ACH-000006	AZD8186
0.9302414655685425	0.9224	ACH-000006	ZIBOTENTAN
0.9163675308227539	0.788618	ACH-000006	DACTINOMYCIN
0.9038069844245911	0.8657819999999999	ACH-000006	UNC1215
0.40707647800445557	0.336323	ACH-000006	ARA-G
0.9397709965705872	0.898748	ACH-000006	GW-441756
0.9158762097358704	0.863032	ACH-000006	LCL-161
0.9171176552772522	0.9614940000000001	ACH-000006	GSK1059615
0.9593205451965332	0.9922129999999999	ACH-000006	GW-843682X
0.8518138527870178	0.861648	ACH-000006	PILARALISIB
0.7771912813186646	0.78173	ACH-000006	QL-VIII-58
0.8307291269302368	0.737892	ACH-000006	VNLG/124
0.8887805938720703	0.680948	ACH-000006	NELARABINE
0.8689419031143188	0.880601	ACH-000006	BMS-536924
0.7404969930648804	0.7210449999999999	ACH-000006	SB-216763
0.9302850961685181	0.9605290000000001	ACH-000006	LEFLUNOMIDE
0.705865740776062	0.7463609999999999	ACH-000006	ENTINOSTAT
0.9595121741294861	0.9592370000000001	ACH-000006	AT7867
0.6771286725997925	0.266177	ACH-000006	TASELISIB
0.96360182762146	0.920214	ACH-000006	WEHI-539
0.9474011659622192	0.935634	ACH-000006	LJI308
0.9583871960639954	0.9265959999999999	ACH-000006	APABETALONE
0.9642208814620972	0.295254	ACH-000006	BLEOMYCIN
0.9271689653396606	0.9366110000000001	ACH-000006	BAY-61-3606
0.9587432146072388	0.9604530000000001	ACH-000006	GSK269962
0.8347212672233582	0.765594	ACH-000006	DMOG
0.9430602788925171	0.89684	ACH-000006	C-75
0.8706786632537842	0.4792939999999999	ACH-000006	HG-5-113-01
0.8309707045555115	0.870064	ACH-000006	AS605240
0.8817573189735413	0.664805	ACH-000006	APITOLISIB
