y_pred	y_true	y_cell	y_drug
0.8683104515075684	0.8464	ACH-000006	CRIZOTINIB
0.8273580074310303	0.669433	ACH-000006	GSK690693
0.7664910554885864	0.900781	ACH-000006	NVP-BEZ235
0.9675369262695312	0.977434	ACH-000006	PODOPHYLLOTOXIN
0.9397885799407959	0.979376	ACH-000006	SCH772984
0.9551026225090027	0.950065	ACH-000006	PICOLINICI-ACID
0.7275190353393555	0.758679	ACH-000006	DOCETAXEL
0.6442775130271912	0.622253	ACH-000006	ZSTK-474
0.6130750179290771	0.786729	ACH-000006	SORAFENIB
0.9242258071899414	0.8188310000000001	ACH-000006	CANERTINIB
0.4108414053916931	0.46576	ACH-000006	AZ960
0.8900451064109802	0.969292	ACH-000006	GSK591
0.7105371952056885	0.7444029999999999	ACH-000006	OBATOCLAX
0.5299527049064636	0.587823	ACH-000006	PFI-1
0.9282007813453674	0.8071189999999999	ACH-000006	TPCA-1
0.6274949312210083	0.55118	ACH-000006	CP466722
0.5296782851219177	0.649373	ACH-000006	NILOTINIB
0.7540374398231506	0.633933	ACH-000006	(5Z)-7-OXOZEAENOL
0.9625537395477295	0.943643	ACH-000006	SUNITINIB
0.5878548622131348	0.176396	ACH-000006	JW-7-24-1
0.8483893871307373	0.798329	ACH-000006	TOPOTECAN
0.835716724395752	0.8560620000000001	ACH-000006	PONATINIB
0.9571831226348877	0.969943	ACH-000006	PFI-3
0.9490050077438354	0.958657	ACH-000006	MIDOSTAURIN
0.9338270425796509	0.878677	ACH-000006	TENOVIN-6
0.9611093997955322	0.971186	ACH-000006	DAPORINAD
0.7628682255744934	0.930733	ACH-000006	VENOTOCLAX
0.9599052667617798	0.962793	ACH-000006	EHT-1864
0.8282375931739807	0.53361	ACH-000006	S-TRITYL-L-CYSTEINE
0.9359378814697266	0.932659	ACH-000006	BVD-523
0.882928729057312	0.869133	ACH-000006	SN-38
0.6688550710678101	0.651664	ACH-000006	TIPIFARNIB
0.37402093410491943	0.42308	ACH-000006	CETUXIMAB
0.9569441676139832	0.923566	ACH-000006	TANESPIMYCIN
0.647771954536438	0.047242	ACH-000006	ABT-737
0.9521333575248718	0.907945	ACH-000006	CYCLOPAMINE
0.7569948434829712	0.8911	ACH-000006	TENIPOSIDE
0.9508205652236938	0.963533	ACH-000006	XAV-939
0.8778752088546753	0.70821	ACH-000006	AT-7519
0.9632247686386108	0.988167	ACH-000006	MPS-1-IN-1
0.7805789709091187	0.660181	ACH-000006	BMS-345541
0.9180665612220764	0.960262	ACH-000006	SB-525334
0.47720974683761597	0.280201	ACH-000006	KOBE2602
0.6633172631263733	0.602075	ACH-000006	CAP-232, TT-232, TLN-232
0.964353621006012	0.981678	ACH-000006	ROSCOVITINE
0.36972492933273315	0.389405	ACH-000006	JNJ-38877605
0.5348290801048279	0.465406	ACH-000006	EX-527
0.9339286088943481	0.959876	ACH-000006	QL-XII-47
0.7869691252708435	0.518748	ACH-000006	TEMSIROLIMUS
0.4923744797706604	0.406048	ACH-000006	KRAS (G12C) INHIBITOR-12
0.9688401818275452	0.975992	ACH-000006	TALAZOPARIB
0.8147477507591248	0.8067489999999999	ACH-000006	IRINOTECAN
0.9192500710487366	0.912041	ACH-000006	VORINOSTAT
0.9534887075424194	0.975451	ACH-000006	SALUBRINAL
0.7645496129989624	0.731089	ACH-000006	CYCLOPHOSPHAMIDE
0.9418809413909912	0.908597	ACH-000006	AR-42
