y_pred	y_true	y_cell	y_drug
0.8095207810401917	0.8464	ACH-000006	CRIZOTINIB
0.7457126975059509	0.669433	ACH-000006	GSK690693
0.7544835209846497	0.900781	ACH-000006	NVP-BEZ235
0.9397534728050232	0.977434	ACH-000006	PODOPHYLLOTOXIN
0.9289799332618713	0.979376	ACH-000006	SCH772984
0.9184513092041016	0.950065	ACH-000006	PICOLINICI-ACID
0.8326265811920166	0.758679	ACH-000006	DOCETAXEL
0.5685663223266602	0.622253	ACH-000006	ZSTK-474
0.5765455365180969	0.786729	ACH-000006	SORAFENIB
0.9346946477890015	0.8188310000000001	ACH-000006	CANERTINIB
0.39770275354385376	0.46576	ACH-000006	AZ960
0.9046138525009155	0.969292	ACH-000006	GSK591
0.7189645171165466	0.7444029999999999	ACH-000006	OBATOCLAX
0.47967809438705444	0.587823	ACH-000006	PFI-1
0.8972916603088379	0.8071189999999999	ACH-000006	TPCA-1
0.5628336668014526	0.55118	ACH-000006	CP466722
0.4764508008956909	0.649373	ACH-000006	NILOTINIB
0.6545045971870422	0.633933	ACH-000006	(5Z)-7-OXOZEAENOL
0.9412466287612915	0.943643	ACH-000006	SUNITINIB
0.6199929118156433	0.176396	ACH-000006	JW-7-24-1
0.9043479561805725	0.798329	ACH-000006	TOPOTECAN
0.7663424015045166	0.8560620000000001	ACH-000006	PONATINIB
0.949277937412262	0.969943	ACH-000006	PFI-3
0.9287420511245728	0.958657	ACH-000006	MIDOSTAURIN
0.9192965626716614	0.878677	ACH-000006	TENOVIN-6
0.9212862849235535	0.971186	ACH-000006	DAPORINAD
0.711817741394043	0.930733	ACH-000006	VENOTOCLAX
0.9391463994979858	0.962793	ACH-000006	EHT-1864
0.7103130221366882	0.53361	ACH-000006	S-TRITYL-L-CYSTEINE
0.934201180934906	0.932659	ACH-000006	BVD-523
0.9321302175521851	0.869133	ACH-000006	SN-38
0.6502286791801453	0.651664	ACH-000006	TIPIFARNIB
